"TIMESTAMP","RECORD","VWC","EC","T","DateTime_YSI","Battery","Conductivity","Temperature","Turbidity","Depth","DateTime_spv3","Turb_spv3","TSSeq","TOCeq","DOCeq","NO3eq","Temp_spv3"
"2024-04-05 19:45:00",3508,0.405,0.142,5.095,50424,0,233.9,10.86,22.35,0.099,"2044-09-23 00:18:01.000009",15.63,11.56,23.63,14.13,1.813,9.94
"2024-04-05 20:00:00",3509,0.405,0.142,5.074,50424,0,233.7,10.76,22.38,0.1,"2044-04-18 23:17:01.000009",10.06,7.938,22.88,13.88,1.844,9.81
"2024-04-05 20:15:00",3510,0.405,0.142,5.074,50424,0,233.7,10.68,22.32,0.102,"2044-05-20 23:17:01.000009",11.5,8.88,22.88,13.88,1.852,9.63
"2024-04-05 20:30:00",3511,0.405,0.142,5.074,50424,0,235.8,10.59,22.36,0.103,"2044-05-20 23:17:01.000009",11.5,8.88,22.88,13.88,1.852,9.63
"2024-04-05 20:45:00",3512,0.405,0.142,5.074,50424,0,238.6,10.51,22.42,0.105,"2044-05-20 23:17:01.000009",11.31,8.75,22.88,13.94,1.875,9.56
"2024-04-05 21:00:00",3513,0.405,0.143,4.809,50424,0,242.8,10.42,22.31,0.108,"2044-06-20 23:17:01.000009",12.94,9.81,22.88,13.81,1.883,9.38
"2024-04-05 21:15:00",3514,0.405,0.143,4.809,50424,0,241.7,10.32,22.46,0.105,"2044-06-20 23:17:01.000009",12.94,9.81,22.88,13.81,1.883,9.38
"2024-04-05 21:30:00",3515,0.405,0.143,4.809,50424,0,240.1,10.23,22.52,0.105,"2044-05-20 23:17:01.000009",11.5,8.88,22.88,13.88,1.844,9.31
"2024-04-05 21:45:00",3516,0.405,0.143,4.809,50424,0,240.5,10.14,22.46,0.103,"2044-05-20 23:18:01.000009",11.25,8.63,22.88,14,1.859,9.13
"2024-04-05 22:00:00",3517,0.405,0.141,4.656,50424,0,241.6,10.05,22.45,0.099,"2044-05-20 23:18:01.000009",11.25,8.63,22.88,14,1.859,9.13
"2024-04-05 22:15:00",3518,0.405,0.141,4.656,50424,0,240.8,9.95,22.35,0.098,"2045-02-26 01:17:01.000009",20.63,14.88,24,13.88,1.789,9.06
"2024-04-05 22:30:00",3519,0.405,0.141,4.656,50424,0,237.8,9.84,22.23,0.096,"2045-01-27 00:17:01.000008",19.38,14.13,23.25,13.44,1.859,8.88
"2024-04-05 22:45:00",3520,0.405,0.141,4.656,50424,0,236.4,9.72,22.32,0.095,"2045-01-27 00:17:01.000008",19.38,14.13,23.25,13.44,1.859,8.88
"2024-04-05 23:00:00",3521,0.404,0.142,4.048,50424,0,242.6,9.58,22.22,0.096,"2044-06-21 00:17:01.000008",12.44,9.5,23.13,13.94,1.836,8.69
"2024-04-05 23:15:00",3522,0.404,0.142,4.048,50424,0,235.2,9.4,22.3,0.095,"2044-08-23 00:17:01.000008",14.38,10.75,23.13,13.88,1.82,8.38
"2024-04-05 23:30:00",3523,0.404,0.142,4.048,50424,0,228.7,9.21,22.37,0.095,"2044-08-23 00:17:01.000008",14.38,10.75,23.13,13.88,1.82,8.38
"2024-04-06 00:00:00",3524,0.404,0.141,3.707,50424,0,217.3,8.82,22.33,0.095,"2044-09-23 00:17:01.000007",15.06,11.25,23.38,13.88,1.766,7.875
"2024-04-06 00:15:00",3525,0.404,0.141,3.707,60424,0,213.8,8.65,22.17,0.096,"2044-09-23 00:17:01.000007",15.06,11.25,23.38,13.88,1.766,7.875
"2024-04-06 00:45:00",3526,0.404,0.141,3.707,60424,0,209,8.39,22.11,0.096,"2044-05-22 00:18:01.000007",11.88,9.13,23.38,14.25,1.703,7.563
"2024-04-06 01:00:00",3527,0.404,0.14,3.8,60424,0,207.3,8.27,22.15,0.096,"2044-06-21 00:18:01.000007",12,9.13,23.38,14.25,1.719,7.375
"2024-04-06 01:15:00",3528,0.404,0.14,3.8,60424,0,204.6,8.16,22.16,0.097,"2044-05-21 00:18:01.000007",11.44,8.81,23.25,14.31,1.719,7.188
"2024-04-06 01:30:00",3529,0.404,0.14,3.8,60424,0,202.6,8.06,22.07,0.096,"2044-05-21 00:18:01.000007",11.44,8.81,23.25,14.31,1.719,7.188
"2024-04-06 01:45:00",3530,0.404,0.14,3.8,60424,0,201.6,7.975,22.06,0.094,"2044-05-21 00:18:01.000007",11.5,8.88,23.38,14.25,1.68,7.125
"2024-04-06 02:00:00",3531,0.404,0.14,3.924,60424,0,201.3,7.896,22.05,0.092,"2044-05-21 00:18:01.000006",11.38,8.81,23.38,14.19,1.688,6.938
"2024-04-06 02:15:00",3532,0.404,0.14,3.924,60424,0,200.9,7.805,22.06,0.092,"2044-05-21 00:18:01.000006",11.38,8.81,23.38,14.19,1.688,6.938
"2024-04-06 02:30:00",3533,0.404,0.14,3.924,60424,0,198.5,7.734,22.04,0.091,"2044-05-21 00:18:01.000006",11.06,8.63,23.25,14.25,1.688,6.813
"2024-04-06 02:45:00",3534,0.404,0.14,3.924,60424,0,198.1,7.655,22.02,0.09,"2044-05-22 00:18:01.000006",11.88,9.06,23.25,14.31,1.688,6.688
"2024-04-06 03:00:00",3535,0.404,0.14,3.582,60424,0,196.4,7.591,22.01,0.092,"2044-05-22 00:18:01.000006",11.88,9.06,23.25,14.31,1.688,6.688
"2024-04-06 03:15:00",3536,0.404,0.14,3.582,60424,0,196.3,7.534,21.94,0.09,"2044-05-21 00:18:01.000006",11.25,8.69,23.25,14.19,1.703,6.625
"2024-04-06 03:30:00",3537,0.404,0.14,3.582,60424,0,195.4,7.47,21.94,0.092,"2044-05-22 00:18:01.000006",11.81,9,23.38,14.25,1.688,6.5
"2024-04-06 03:45:00",3538,0.404,0.14,3.582,60424,0,195.5,7.426,21.93,0.092,"2044-05-22 00:18:01.000006",11.81,9,23.38,14.25,1.688,6.5
"2024-04-06 04:00:00",3539,0.404,0.139,3.825,60424,0,194.9,7.375,21.87,0.093,"2044-04-20 00:18:01.000006",10.31,8.13,23.25,14.19,1.711,6.5
"2024-04-06 04:15:00",3540,0.404,0.139,3.825,60424,0,194.6,7.328,21.95,0.09,"2044-05-21 00:18:01.000006",11.25,8.69,23.38,14.25,1.688,6.375
"2024-04-06 04:30:00",3541,0.404,0.139,3.825,60424,0,194.4,7.284,22.02,0.091,"2044-05-21 00:18:01.000006",11.25,8.69,23.38,14.25,1.688,6.375
"2024-04-06 04:45:00",3542,0.404,0.139,3.825,60424,0,198.3,7.245,22.06,0.092,"2044-05-21 00:18:01.000006",11.19,8.69,23.38,14.31,1.703,6.313
"2024-04-06 05:00:00",3543,0.404,0.139,3.983,60424,0,187.4,7.206,22.27,0.093,"2044-03-20 00:18:01.000006",9.13,7.281,23,14.25,1.688,6.25
"2024-04-06 05:15:00",3544,0.404,0.139,3.983,60424,0,191.5,7.162,22.65,0.093,"2044-03-20 00:18:01.000006",9.13,7.281,23,14.25,1.688,6.25
"2024-04-06 05:45:00",3545,0.404,0.139,3.983,60424,0,181.5,7.099,22,0.093,"2044-03-20 00:18:01.000006",9.94,7.875,23.25,14.31,1.695,6.125
"2024-04-06 06:00:00",3546,0.404,0.139,4.01,60424,0,188.8,7.066,21.96,0.096,"2044-03-20 00:18:01.000006",9.94,7.875,23.25,14.31,1.695,6.125
"2024-04-06 06:30:00",3547,0.404,0.139,4.01,60424,0,185.8,7.022,21.79,0.098,"2044-04-19 00:18:01.000006",10,7.844,23.13,14.19,1.672,6.125
"2024-04-06 06:45:00",3548,0.404,0.139,4.01,60424,0,185.7,7.009,21.73,0.1,"2044-04-20 00:18:01.000006",10.75,8.38,23.13,14.19,1.688,6.063
"2024-04-06 07:00:00",3549,0.404,0.139,4.18,60424,0,186.9,7,21.74,0.1,"2044-05-21 00:18:01.000006",11.06,8.56,23.13,14.13,1.672,6.063
"2024-04-06 07:15:00",3550,0.404,0.139,4.18,60424,0,187.8,7.002,21.71,0.102,"2044-05-21 00:18:01.000006",11.06,8.56,23.13,14.13,1.672,6.063
"2024-04-06 07:30:00",3551,0.404,0.139,4.18,60424,0,187.8,7.019,21.68,0.105,"2044-05-21 00:18:01.000006",11.06,8.56,23.25,14.25,1.68,6.063
"2024-04-06 07:45:00",3552,0.404,0.139,4.18,60424,0,188.1,7.044,21.8,0.111,"2044-06-21 00:18:01.000006",12.81,9.69,23.63,14.38,1.695,6.125
"2024-04-06 08:00:00",3553,0.404,0.138,5.302,60424,0,188.2,7.116,21.76,0.115,"2044-06-21 00:18:01.000006",12.81,9.69,23.63,14.38,1.695,6.125
"2024-04-06 08:15:00",3554,0.404,0.138,5.302,60424,0,188.9,7.207,21.66,0.119,"2045-02-26 01:18:01.000006",20.13,14.56,24.63,14.31,1.719,6.125
"2024-04-06 08:30:00",3555,0.404,0.138,5.302,60424,0,190.2,7.325,21.64,0.122,"2044-09-23 01:18:01.000006",15.94,11.75,24,14.44,1.727,6.313
"2024-04-06 08:45:00",3556,0.404,0.138,5.302,60424,0,196,7.472,21.6,0.123,"2044-09-23 01:18:01.000006",15.94,11.75,24,14.44,1.727,6.313
"2024-04-06 09:00:00",3557,0.404,0.139,6.532,60424,0,194.3,7.638,21.53,0.119,"2044-08-24 00:18:01.000006",14.88,11,23.88,14.31,1.742,6.438
"2024-04-06 09:15:00",3558,0.404,0.139,6.532,60424,0,208.9,7.978,21.66,0.117,"2044-09-23 00:18:01.000006",15.31,11.31,23.88,14.19,1.789,6.875
"2024-04-06 09:30:00",3559,0.404,0.139,6.532,60424,0,218.9,8.27,21.61,0.118,"2044-09-23 00:18:01.000006",15.31,11.31,23.88,14.19,1.789,6.875
"2024-04-06 09:45:00",3560,0.404,0.139,6.532,60424,0,225.1,8.57,21.45,0.117,"2044-09-23 00:18:01.000007",15.63,11.5,23.88,14.19,1.82,7.188
"2024-04-06 10:00:00",3561,0.404,0.14,9.05,60424,0,231.4,8.84,21.43,0.119,"2044-09-23 00:18:01.000007",15.25,11.25,23.63,14.13,1.867,7.813
"2024-04-06 10:15:00",3562,0.404,0.14,9.05,60424,0,233.1,9.07,21.43,0.119,"2044-09-23 00:18:01.000007",15.25,11.25,23.63,14.13,1.867,7.813
"2024-04-06 10:30:00",3563,0.404,0.14,9.05,60424,0,234.4,9.38,21.4,0.119,"2044-09-23 00:18:01.000008",15.75,11.63,23.75,14.19,1.875,8
"2024-04-06 10:45:00",3564,0.404,0.14,9.05,60424,0,232.8,9.73,21.39,0.116,"2044-09-23 00:18:01.000008",15.94,11.75,23.75,14.13,1.844,8.63
"2024-04-06 11:00:00",3565,0.404,0.14,7.42,60424,0,227.7,10.01,21.5,0.115,"2044-09-23 00:18:01.000008",15.94,11.75,23.75,14.13,1.844,8.63
"2024-04-06 11:30:00",3566,0.404,0.14,7.42,60424,0,206.1,10.6,21.27,0.115,"2044-12-26 01:18:01.000009",18.5,13.5,24.13,14.25,1.758,9.56
"2024-04-06 11:45:00",3567,0.404,0.14,7.42,60424,0,209.6,10.98,21.12,0.114,"2044-12-26 01:18:01.000009",18.5,13.5,24.13,14.25,1.758,9.56
"2024-04-06 12:15:00",3568,0.404,0.14,7.42,60424,0,210.8,11.74,20.87,0.111,"2045-01-26 01:18:01.00001",19.25,13.94,24.38,14.25,1.75,10.31
"2024-04-06 12:30:00",3569,0.404,0.14,7.42,60424,0,218.7,12.08,20.82,0.109,"2044-12-26 01:18:01.00001",18.75,13.63,24.38,14.25,1.734,10.69
"2024-04-06 12:45:00",3570,0.404,0.14,7.42,60424,0,213,12.47,20.69,0.11,"2044-11-24 01:18:01.000011",17,12.5,24.25,14.31,1.727,11.38
"2024-04-06 13:00:00",3571,0.404,0.141,9.4,60424,0,219.1,12.91,20.18,0.109,"2044-11-24 01:18:01.000011",17,12.5,24.25,14.31,1.727,11.38
"2024-04-06 13:15:00",3572,0.404,0.141,9.4,60424,0,220.3,13.3,20.51,0.109,"2045-01-26 01:18:01.000011",19.38,13.94,24.63,14.44,1.727,11.81
"2024-04-06 13:30:00",3573,0.404,0.141,9.4,60424,0,221.1,13.6,20.12,0.108,"2044-12-26 01:18:01.000012",18.75,13.63,24.5,14.44,1.703,12.44
"2024-04-06 13:45:00",3574,0.404,0.141,9.4,60424,0,221.1,13.97,20.01,0.108,"2044-12-26 01:18:01.000012",18.75,13.63,24.5,14.44,1.703,12.44
"2024-04-06 14:00:00",3575,0.404,0.143,12.61,60424,0,219.1,14.13,19.99,0.109,"2045-01-27 01:18:01.000012",19.38,14,24.5,14.44,1.711,12.81
"2024-04-06 14:15:00",3576,0.404,0.143,12.61,60424,0,224.3,14.44,19.29,0.11,"2045-03-30 02:18:01.000013",21,15.13,25.13,14.5,1.727,13.25
"2024-04-06 14:30:00",3577,0.404,0.143,12.61,60424,0,228.6,14.74,18.71,0.108,"2045-03-30 02:18:01.000013",21,15.13,25.13,14.5,1.727,13.25
"2024-04-06 14:45:00",3578,0.404,0.143,12.61,60424,0,231.3,15.01,19.2,0.109,"2044-08-24 01:18:01.000013",14.94,11.06,24.13,14.44,1.695,13.56
"2024-04-06 15:00:00",3579,0.404,0.144,18.55,60424,0,223.4,15.23,19.16,0.109,"2044-11-25 01:18:01.000014",17.88,13.06,24.25,14.38,1.695,14.06
"2024-04-06 15:15:00",3580,0.404,0.144,18.55,60424,0,226.3,15.44,19.26,0.109,"2044-11-25 01:18:01.000014",17.88,13.06,24.25,14.38,1.695,14.06
"2024-04-06 15:30:00",3581,0.404,0.144,18.55,60424,0,226.9,15.68,19.76,0.107,"2045-03-30 02:18:01.000014",21,15.06,25,14.56,1.711,14.31
"2024-04-06 15:45:00",3582,0.404,0.144,18.55,60424,0,235.6,15.89,19.05,0.109,"2045-04-29 02:18:01.000014",22.25,15.88,25.13,14.5,1.703,14.75
"2024-04-06 16:00:00",3583,0.403,0.147,16.78,60424,0,242.3,16,19.59,0.109,"2045-04-29 02:18:01.000014",22.25,15.88,25.13,14.5,1.703,14.75
"2024-04-06 16:15:00",3584,0.403,0.147,16.78,60424,0,241.4,15.93,19.99,0.109,"2044-10-24 01:18:01.000014",16.25,11.94,24.38,14.5,1.703,14.88
"2024-04-06 16:30:00",3585,0.403,0.147,16.78,60424,0,245.7,15.88,19.87,0.109,"2044-10-24 01:18:01.000014",16.25,11.94,24.38,14.5,1.703,14.75
"2024-04-06 16:45:00",3586,0.403,0.147,16.78,60424,0,246.3,15.82,20.09,0.109,"2044-10-24 01:18:01.000014",16.25,11.94,24.38,14.5,1.703,14.75
"2024-04-06 17:15:00",3587,0.403,0.147,16.78,60424,0,240.7,15.44,20.5,0.109,"2044-10-25 01:18:01.000014",16.63,12.19,24.38,14.56,1.688,14.38
"2024-04-06 17:30:00",3588,0.403,0.147,16.78,60424,0,236.7,15.19,21.11,0.108,"2044-10-25 01:18:01.000014",16.63,12.19,24.38,14.56,1.688,14.38
"2024-04-06 18:00:00",3589,0.403,0.147,9.01,60424,0,221.1,14.62,22.19,0.11,"2044-10-24 01:18:01.000013",16,11.75,24.38,14.5,1.703,13.81
"2024-04-06 18:15:00",3590,0.403,0.147,9.01,60424,0,219.3,14.32,22.53,0.109,"2044-10-25 01:18:01.000013",16.75,12.25,24.38,14.5,1.703,13.56
"2024-04-06 18:30:00",3591,0.403,0.147,9.01,60424,0,227.6,14,23.04,0.11,"2044-11-24 01:18:01.000012",17.25,12.5,24.38,14.63,1.719,12.94
"2024-04-06 18:45:00",3592,0.403,0.147,9.01,60424,0,223.7,13.72,23.28,0.111,"2044-11-24 01:18:01.000012",17.25,12.5,24.38,14.63,1.719,12.94
"2024-04-06 19:00:00",3593,0.403,0.147,7.74,60424,0,220.2,13.45,23.64,0.113,"2044-10-25 01:18:01.000012",16.38,12,24.25,14.5,1.711,12.69
"2024-04-06 19:15:00",3594,0.403,0.147,7.74,60424,0,213.8,13.17,23.72,0.113,"2044-10-25 01:18:01.000012",16.63,12.19,24.38,14.5,1.711,12.13
"2024-04-06 19:30:00",3595,0.403,0.147,7.74,60424,0,227.2,12.93,23.74,0.114,"2044-10-25 01:18:01.000012",16.63,12.19,24.38,14.5,1.711,12.13
"2024-04-06 19:45:00",3596,0.403,0.147,7.74,60424,0,229,12.71,23.91,0.112,"2044-10-25 01:18:01.000011",16.5,12.13,24.38,14.5,1.719,11.88
"2024-04-06 20:00:00",3597,0.403,0.147,7.423,60424,0,229.4,12.5,24.23,0.112,"2044-11-24 01:18:01.000011",17.25,12.56,24.38,14.63,1.711,11.5
"2024-04-06 20:15:00",3598,0.403,0.147,7.423,60424,0,228.1,12.32,24.19,0.113,"2044-11-24 01:18:01.000011",17.25,12.56,24.38,14.63,1.711,11.5
"2024-04-06 20:30:00",3599,0.403,0.147,7.423,60424,0,228.1,12.15,24.31,0.113,"2044-11-24 01:18:01.000011",17.25,12.56,24.5,14.56,1.695,11.25
"2024-04-06 20:45:00",3600,0.403,0.147,7.423,60424,0,227.3,11.98,24.54,0.114,"2044-10-25 01:18:01.00001",16.63,12.25,24.38,14.44,1.703,10.94
"2024-04-06 21:00:00",3601,0.403,0.146,6.351,60424,0,226.2,11.82,24.73,0.116,"2044-10-25 01:18:01.00001",16.63,12.25,24.38,14.44,1.703,10.94
"2024-04-06 21:15:00",3602,0.403,0.146,6.351,60424,0,223.2,11.66,24.65,0.116,"2044-11-24 01:18:01.00001",17.38,12.69,24.38,14.56,1.688,10.81
"2024-04-06 21:30:00",3603,0.403,0.146,6.351,60424,0,227,11.49,24.71,0.117,"2044-10-25 01:18:01.00001",16.38,12,24.25,14.5,1.734,10.44
"2024-04-06 21:45:00",3604,0.403,0.146,6.351,60424,0,226.2,11.34,24.73,0.119,"2044-10-25 01:18:01.00001",16.38,12,24.25,14.5,1.734,10.44
"2024-04-06 22:00:00",3605,0.402,0.146,4.623,60424,0,222,11.18,24.83,0.12,"2044-10-25 01:18:01.00001",16.38,12,24.38,14.5,1.711,10.31
"2024-04-06 22:15:00",3606,0.402,0.146,4.623,60424,0,222,11.01,24.92,0.117,"2044-10-24 01:18:01.00001",16.13,11.88,24.25,14.5,1.703,10
"2024-04-06 22:30:00",3607,0.402,0.146,4.623,60424,0,223,10.84,24.96,0.119,"2044-10-24 01:18:01.00001",16.13,11.88,24.25,14.5,1.703,10
"2024-04-06 23:00:00",3608,0.402,0.145,3.358,60424,0,219.4,10.5,24.77,0.119,"2044-10-25 01:18:01.000009",16.63,12.63,24.38,14.5,1.703,9.5
"2024-04-06 23:15:00",3609,0.402,0.145,3.358,60424,0,214.7,10.33,25.11,0.12,"2044-11-24 01:18:01.000009",17.25,12.63,24.38,14.5,1.703,9.5
"2024-04-06 23:45:00",3610,0.402,0.145,3.358,60424,0,206.4,10.02,25.17,0.121,"2044-11-24 01:18:01.000009",17.13,12.5,24.38,14.5,1.695,9.19
"2024-04-07 00:00:00",3611,0.402,0.145,2.704,60424,0,210.1,9.85,25.25,0.12,"2044-10-25 01:18:01.000009",16.88,12.38,24.38,14.5,1.711,9
"2024-04-07 00:15:00",3612,0.402,0.145,2.704,70424,0,194.6,9.68,25.13,0.119,"2044-11-24 01:18:01.000008",17.25,12.56,24.38,14.5,1.719,8.69
"2024-04-07 00:30:00",3613,0.402,0.145,2.704,70424,0,182.6,9.54,25.22,0.118,"2044-11-24 01:18:01.000008",17.25,12.56,24.38,14.5,1.719,8.69
"2024-04-07 00:45:00",3614,0.402,0.145,2.704,70424,0,188.1,9.39,25.16,0.118,"2044-11-24 01:18:01.000008",17,12.44,24.38,14.56,1.734,8.56
"2024-04-07 01:00:00",3615,0.402,0.143,2.049,70424,0,203.4,9.25,25.19,0.118,"2044-11-24 01:18:01.000008",17.13,12.5,24.38,14.5,1.727,8.25
"2024-04-07 01:15:00",3616,0.402,0.143,2.049,70424,0,198.3,9.11,25.15,0.117,"2044-11-24 01:18:01.000008",17.13,12.5,24.38,14.5,1.727,8.25
"2024-04-07 01:30:00",3617,0.402,0.143,2.049,70424,0,198.5,9,25.26,0.114,"2044-10-25 01:18:01.000008",16.75,12.25,24.38,14.5,1.742,8.13
"2024-04-07 01:45:00",3618,0.402,0.143,2.049,70424,0,193.3,8.87,26.1,0.114,"2044-10-25 01:18:01.000007",16.75,12.31,24.38,14.5,1.742,7.875
"2024-04-07 02:00:00",3619,0.402,0.143,1.641,70424,0,194.2,8.76,26.13,0.114,"2044-10-25 01:18:01.000007",16.75,12.31,24.38,14.5,1.742,7.875
"2024-04-07 02:15:00",3620,0.402,0.143,1.641,70424,0,203.9,8.64,25.89,0.113,"2044-11-24 01:18:01.000007",17.13,12.56,24.5,14.5,1.742,7.75
"2024-04-07 02:30:00",3621,0.402,0.143,1.641,70424,0,205.3,8.53,25.89,0.115,"2044-11-24 01:18:01.000007",17.13,12.5,24.38,14.56,1.734,7.563
"2024-04-07 02:45:00",3622,0.402,0.143,1.641,70424,0,208.4,8.43,25.71,0.114,"2044-11-24 01:18:01.000007",17.13,12.5,24.38,14.56,1.734,7.563
"2024-04-07 03:00:00",3623,0.402,0.142,1.181,70424,0,208.6,8.33,25.8,0.115,"2044-11-24 01:18:01.000007",17.5,12.75,24.5,14.5,1.75,7.438
"2024-04-07 03:15:00",3624,0.402,0.142,1.181,70424,0,209.2,8.22,26.19,0.116,"2044-11-24 01:18:01.000007",17.75,12.94,24.5,14.44,1.703,7.25
"2024-04-07 03:30:00",3625,0.402,0.142,1.181,70424,0,209.2,8.12,26.08,0.116,"2044-11-24 01:18:01.000007",17.75,12.94,24.5,14.44,1.703,7.25
"2024-04-07 03:45:00",3626,0.402,0.142,1.181,70424,0,209,8.03,25.83,0.118,"2044-11-24 01:18:01.000007",17.38,12.69,24.5,14.5,1.75,7.125
"2024-04-07 04:00:00",3627,0.402,0.141,0.678,70424,0,208.5,7.924,25.97,0.119,"2044-11-24 01:18:01.000007",17.13,12.5,24.38,14.56,1.773,7
"2024-04-07 04:15:00",3628,0.402,0.141,0.678,70424,0,203,7.832,25.94,0.119,"2044-11-24 01:18:01.000007",17.13,12.5,24.38,14.56,1.773,7
"2024-04-07 04:45:00",3629,0.402,0.141,0.678,70424,0,206.4,7.651,25.99,0.123,"2044-11-24 01:18:01.000006",17.25,12.5,24.38,14.44,1.742,6.688
"2024-04-07 05:00:00",3630,0.402,0.141,0.308,70424,0,205.7,7.558,26,0.125,"2044-11-24 01:18:01.000006",17.13,12.5,24.38,14.44,1.742,6.688
"2024-04-07 05:30:00",3631,0.402,0.141,0.308,70424,0,205.5,7.376,26.09,0.125,"2044-11-24 01:18:01.000006",17,12.44,24.38,14.5,1.773,6.563
"2024-04-07 05:45:00",3632,0.402,0.141,0.308,70424,0,205.5,7.298,26.1,0.128,"2044-11-24 01:18:01.000006",17.13,12.56,24.5,14.44,1.781,6.438
"2024-04-07 06:00:00",3633,0.402,0.14,-0.087,70424,0,205.1,7.203,24.96,0.129,"2044-11-24 01:18:01.000006",17.25,12.63,24.5,14.44,1.773,6.25
"2024-04-07 06:15:00",3634,0.402,0.14,-0.087,70424,0,204.2,7.128,25.73,0.131,"2044-11-24 01:18:01.000006",17.25,12.63,24.5,14.44,1.773,6.25
"2024-04-07 06:30:00",3635,0.402,0.14,-0.087,70424,0,203.1,7.067,25.81,0.134,"2044-12-26 01:18:01.000006",18,13.13,24.63,14.56,1.781,6.188
"2024-04-07 06:45:00",3636,0.402,0.14,-0.087,70424,0,203.3,7.011,25.93,0.135,"2044-11-24 01:18:01.000006",17.38,12.75,24.5,14.5,1.766,6.125
"2024-04-07 07:00:00",3637,0.402,0.139,0.819,70424,0,202.6,6.966,26.07,0.135,"2044-11-24 01:18:01.000006",17.38,12.75,24.5,14.5,1.766,6.125
"2024-04-07 07:15:00",3638,0.402,0.139,0.819,70424,0,202.8,6.943,26.13,0.133,"2044-11-25 01:18:01.000006",17.88,13,24.5,14.69,1.766,6
"2024-04-07 07:30:00",3639,0.402,0.139,0.819,70424,0,202.4,6.941,26.2,0.135,"2044-11-25 01:18:01.000006",17.88,13,24.5,14.63,1.758,6
"2024-04-07 07:45:00",3640,0.402,0.139,0.819,70424,0,203.4,6.968,26.03,0.135,"2044-11-25 01:18:01.000006",17.88,13,24.5,14.63,1.758,6
"2024-04-07 08:00:00",3641,0.402,0.138,3.666,70424,0,202,7.021,26.31,0.134,"2044-11-24 01:18:01.000006",17.63,12.94,24.5,14.5,1.773,6
"2024-04-07 08:15:00",3642,0.402,0.138,3.666,70424,0,203.1,7.111,25.8,0.132,"2044-11-25 01:18:01.000006",17.88,13,24.63,14.63,1.766,6.125
"2024-04-07 08:30:00",3643,0.402,0.138,3.666,70424,0,202,7.233,25.71,0.132,"2044-11-25 01:18:01.000006",17.88,13,24.63,14.63,1.766,6.125
"2024-04-07 08:45:00",3644,0.402,0.138,3.666,70424,0,201.8,7.362,25.61,0.133,"2044-11-24 01:18:01.000006",17.5,12.81,24.5,14.56,1.773,6.25
"2024-04-07 09:00:00",3645,0.403,0.14,6.506,70424,0,201.3,7.484,25.54,0.135,"2044-11-24 01:18:01.000006",17.5,12.81,24.63,14.5,1.789,6.5
"2024-04-07 09:15:00",3646,0.403,0.14,6.506,70424,0,200.5,7.729,25.71,0.135,"2044-11-24 01:18:01.000006",17.5,12.81,24.63,14.5,1.789,6.5
"2024-04-07 09:30:00",3647,0.403,0.14,6.506,70424,0,185.9,7.964,25.47,0.134,"2044-11-24 01:18:01.000006",17.5,12.81,24.5,14.56,1.766,6.688
"2024-04-07 09:45:00",3648,0.403,0.14,6.506,70424,0,188.6,8.25,25.4,0.136,"2044-11-24 01:18:01.000007",17.63,12.88,24.63,14.5,1.773,7.188
"2024-04-07 10:00:00",3649,0.403,0.141,10.19,70424,0,191.9,8.56,25.32,0.139,"2044-11-24 01:18:01.000007",17.63,12.88,24.63,14.5,1.773,7.188
"2024-04-07 10:30:00",3650,0.403,0.141,10.19,70424,0,193.9,9.3,25.11,0.136,"2044-11-25 01:18:01.000008",17.88,13.06,24.63,14.5,1.766,8.19
"2024-04-07 10:45:00",3651,0.403,0.141,10.19,70424,0,194.7,9.71,25.15,0.137,"2044-11-24 01:18:01.000008",17.63,12.88,24.63,14.5,1.766,8.19
"2024-04-07 11:15:00",3652,0.403,0.141,10.19,70424,0,209.6,10.59,25.53,0.138,"2045-01-27 01:18:01.000009",19.25,14,24.88,14.5,1.734,9.06
"2024-04-07 11:30:00",3653,0.403,0.141,10.19,70424,0,210,11.03,25.36,0.138,"2044-11-24 01:18:01.000009",17.5,12.81,24.63,14.56,1.727,9.5
"2024-04-07 11:45:00",3654,0.403,0.141,10.19,70424,0,212.4,11.53,25.36,0.135,"2044-12-26 01:18:01.00001",18.13,13.25,24.63,14.56,1.703,10.38
"2024-04-07 12:00:00",3655,0.403,0.143,9.71,70424,0,219.5,12.01,23.11,0.133,"2044-12-26 01:18:01.00001",18.13,13.25,24.63,14.56,1.703,10.38
"2024-04-07 12:15:00",3656,0.403,0.143,9.71,70424,0,221.4,12.48,22.83,0.13,"2044-12-26 01:18:01.00001",18.38,13.31,24.75,14.63,1.727,10.88
"2024-04-07 12:30:00",3657,0.403,0.143,9.71,70424,0,223.2,12.99,22.61,0.127,"2044-11-25 01:18:01.000011",17.75,13,24.75,14.5,1.695,11.81
"2024-04-07 12:45:00",3658,0.403,0.143,9.71,70424,0,223.2,13.46,21.87,0.123,"2044-11-25 01:18:01.000011",17.75,13,24.75,14.5,1.695,11.81
"2024-04-07 13:00:00",3659,0.402,0.143,10.41,70424,0,225.9,13.9,21.15,0.12,"2044-11-25 01:18:01.000012",17.88,13.06,24.75,14.63,1.711,12.31
"2024-04-07 13:15:00",3660,0.402,0.143,10.41,70424,0,223.6,14.38,21.47,0.115,"2044-12-26 01:18:01.000013",18,13.13,24.75,14.63,1.688,13.25
"2024-04-07 13:30:00",3661,0.402,0.143,10.41,70424,0,221.4,14.83,22.29,0.116,"2044-12-26 01:18:01.000013",18,13.13,24.75,14.63,1.688,13.25
